"","gene_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL"
"1029","ENSG00000225472",-3.50416402384183,-2.60583637612817,-21.6844217616559,6.23575551069116e-84,2.94892705098552e-82,180.529783349753,"NFIB-AS1"
"1031","ENSG00000225731",-3.01392727433369,-3.04647011728242,-22.4214172304686,1.71224694606122e-88,9.50405884319023e-87,190.984162281908,"PDE9A-AS1"
"1032","ENSG00000225764",-3.01117590244211,-4.50007384802146,-20.3713031598093,6.35188458642215e-76,2.25797861980562e-74,162.151930591306,"P3H2-AS1"
"1034","ENSG00000225914",-2.65870713313486,-1.89133187556823,-20.6177028798894,2.05607319258068e-77,7.71734406481679e-76,165.593345716062,"HCG23"
"1035","ENSG00000225914",-2.65870713313486,-1.89133187556823,-20.6177028798894,2.05607319258068e-77,7.71734406481679e-76,165.593345716062,"TSBP1-AS1"
"1036","ENSG00000225950",-2.51621934813387,-2.19371321116386,-13.0885114814063,6.62400569722093e-36,5.68618365863339e-35,70.5479122543414,"NTF4"
"1037","ENSG00000226005",-3.84892447817111,-3.57265083674072,-25.9139960944614,1.41436319245689e-110,1.77296178369273e-108,241.596448671146,"LINC02660"
"1038","ENSG00000226005",-3.84892447817111,-3.57265083674072,-25.9139960944614,1.41436319245689e-110,1.77296178369273e-108,241.596448671146,"LOC105376367"
"1040","ENSG00000226031",-3.38701741507602,-3.34227758790217,-24.3483768622902,1.3434425741254e-100,1.15022392155266e-98,218.718151195181,"FGF13-AS1"
"1041","ENSG00000226197",-2.69254969009259,-1.07833691445721,-16.5496159054564,8.6273610333642e-54,1.40652291047361e-52,111.445057575415,"LOC105375977"
"1043","ENSG00000226409",-2.77392399250652,-3.42382375349623,-17.4912436622564,4.75510981492687e-59,9.56094566701989e-58,123.534760765854,"LOC102723341"
"1044","ENSG00000226482",-3.45305955737,-5.32151059726528,-23.0499969702432,2.04545301460753e-92,1.29129695252295e-90,199.892078830488,"ADIPOQ-AS1"
"1046","ENSG00000226762",-2.42226037202199,-4.58334139304453,-16.5812414326735,5.77639071819844e-54,9.49408158256467e-53,111.915102154378,"LOC124902537"
"1048","ENSG00000226806",3.37959971534887,-3.31823951663401,16.6896068490687,1.45673730835686e-54,2.43554950489096e-53,113.212021968506,"LCT-AS1"
"1049","ENSG00000226835",2.5483227926222,-2.13258784254323,13.4079693824894,1.90176815301396e-37,1.73725327199486e-36,74.1717843547122,"ARHGAP29-AS1"
"1050","ENSG00000227467",-3.44339132947507,-2.01411147043189,-29.6940058659895,6.27338572451161e-135,2.98829877448145e-132,297.509867986523,"LINC01537"
"1051","ENSG00000227471",-2.47260373625431,-0.56697840265574,-12.1513806980036,1.58109100675589e-31,1.13425529260673e-30,60.481850735324,"AKR1B15"
"1053","ENSG00000227591",-4.35179192006349,-2.16212777136694,-25.2316069031233,3.24921204739225e-106,3.41871913372006e-104,231.647519351758,"HSD11B1-AS1"
"1054","ENSG00000227964",2.34537406619145,-4.06023116240783,10.8339443242229,9.11673124800427e-26,5.11454479585576e-25,47.6554298590583,"LINC01429"
"1055","ENSG00000228035",-3.95544685955684,-4.61697724113773,-27.0596049802237,6.25149218657843e-118,1.11416900541611e-115,258.370400646004,"NGF-AS1"
"1057","ENSG00000228307",-3.44265461698136,-2.54251649158966,-20.817152097856,1.26629693112865e-78,4.96194017942807e-77,168.368583487874,"OR2S1P"
"1058","ENSG00000228607",2.38891929357795,-4.79099601555627,11.2154724239349,2.19340120592767e-27,1.32164025285416e-26,51.3361046426426,"CLDN25"
"1060","ENSG00000228649",-2.80239313149898,0.58789863797337,-24.7083129598064,6.97720531375941e-103,6.62303630489793e-101,224.009685777677,"SNHG26"
"1061","ENSG00000228695",-3.05254360252293,-4.26388096676733,-18.4238375752401,2.1542562666544e-64,5.11226086323176e-63,135.771392378598,"LOC107987423"
"1063","ENSG00000228971",-4.46467996504713,0.173291452841368,-24.1260313115123,3.43744296385402e-99,2.84093275110446e-97,215.497460190756,"LINC02607"
"1064","ENSG00000229108",-3.93793387653217,-1.97053110560538,-25.0552978096447,4.32194584024076e-105,4.33833942791064e-103,229.074435589211,"LINC02587"
"1068","ENSG00000229312",-3.75752214910767,-4.85388351980019,-25.3043221904777,1.11655163649697e-106,1.20878249275142e-104,232.574915273445,"LOC124902178"
"1070","ENSG00000229544",-3.3715695749498,-3.10434593152202,-15.6206426354515,9.4140211424181e-49,1.29809442058006e-47,99.9832608434562,"NKX1-2"
"1071","ENSG00000229558",-3.39005741841559,-4.75988016556181,-27.8120401975452,8.8950407546196e-123,2.19850162953093e-120,269.404437567456,"SACS-AS1"
"1073","ENSG00000230461",-2.95860075998068,-4.04097869610854,-19.6130902658992,2.21953579744919e-71,6.70699173672102e-70,151.7656134763,"PROX1-AS1"
"1074","ENSG00000230587",-2.70195273647439,-1.11655341330152,-23.4000804571532,1.30137176106347e-94,8.92529810683295e-93,205.032184944119,"LOC107985876"
"1075","ENSG00000230798",3.65251663424459,-0.681717683083325,10.2585673629729,2.09379202812179e-23,1.05147129278825e-22,42.1907447536033,"FOXD3-AS1"
"1076","ENSG00000230838",5.82297963482101,0.992869611027769,23.5914860246014,8.13375196898781e-96,5.82229966763693e-94,207.641114278242,"LINC01614"
"1077","ENSG00000230873",2.62811909442306,1.39075619997955,11.0804040360771,8.29708436032961e-27,4.86298239723211e-26,49.7163247931939,"STMND1"
"1080","ENSG00000231013",-2.59721672099724,-4.50310297046752,-17.4865620216282,5.05427812370859e-59,1.01236263427402e-57,123.481780688208,"SCTR-AS1"
"1081","ENSG00000231057",2.63989083351032,-2.15366743253622,14.0255281045853,1.70048578199815e-40,1.74027449228787e-39,81.1565712788915,"NEK2-DT"
"1083","ENSG00000231246",-3.70838118824656,-0.109714650943074,-27.3783054496804,5.55047140517141e-120,1.17271613180714e-117,263.266516113079,"LINC02884"
"1084","ENSG00000231290",-3.52417638558193,-0.292725089232237,-21.3895184081568,4.04930832640201e-82,1.81657241170216e-80,176.357565866289,"APCDD1L-DT"
"1086","ENSG00000231367",-3.83667189652653,0.791385401112498,-28.825673563623,2.55389670441065e-129,9.42387883927532e-127,284.713656219934,"LINC02613"
"1087","ENSG00000231532",-2.35293505211942,-5.65336882937383,-14.4171723535796,1.78960756085047e-42,1.97414435733564e-41,85.670268888413,"LINC01249"
"1089","ENSG00000231638",-3.00571458685492,-3.42446406107945,-20.733729215702,4.06753936951939e-78,1.56254345956068e-76,167.204107415962,"LUARIS"
"1090","ENSG00000231768",-3.07405250730554,-1.03836867202263,-25.1225644598768,1.61076538031506e-105,1.64845477339353e-103,230.051504726954,"LINC01354"
"1091","ENSG00000231817",-4.54483593121153,-3.60887029512686,-21.8452479428648,6.35748971082055e-85,3.12495071170333e-83,182.783149518929,"LINC01198"
"1092","ENSG00000231826",-3.15034865718802,0.514646337432074,-13.6916763076439,7.75401298549184e-39,7.45494995254682e-38,77.1123797892913,"LINC01819"
"1093","ENSG00000231852",2.64419155251725,-0.119870993691978,13.8473668727925,1.31530657575209e-39,1.30233246327019e-38,79.0332910022082,"CYP21A2"
"1094","ENSG00000231943",-3.05093589721931,-4.68303288309362,-25.611006392237,1.22769565031918e-108,1.42952881523165e-106,237.060808731856,"PGM5P4-AS1"
"1095","ENSG00000231943",-3.05093589721931,-4.68303288309362,-25.611006392237,1.22769565031918e-108,1.42952881523165e-106,237.060808731856,"LOC124906859"
"1096","ENSG00000232021",2.63400513155145,-1.74890178077913,20.6060117117772,2.42030889914626e-77,9.05852469267612e-76,165.371143418827,"LEF1-AS1"
"1097","ENSG00000232079",-4.36854893874214,-2.37079845953636,-26.4543422659398,4.85404660963375e-114,7.1848117020223e-112,249.607337293505,"LINC01697"
"1098","ENSG00000232316",-2.69841390923997,-4.41398565539245,-19.0277697293051,6.42221755536985e-68,1.71864839359688e-66,143.835800211564,"LINC02518"
"1100","ENSG00000232679",4.64847730163616,-1.98171676427176,16.1937469807726,7.66051996937263e-52,1.16549339534026e-50,107.022473287795,"LINC02257"
"1101","ENSG00000232803",-2.75569236759562,-3.20753032803514,-16.1223611147738,1.8723307891403e-51,2.81752983025197e-50,106.159477984672,"SLCO4A1-AS1"
"1103","ENSG00000233332",-2.64982122148115,-3.50098908799353,-13.521404753702,5.31853322481753e-38,4.96756691468786e-37,75.3908953895435,"LOC124904553"
"1105","ENSG00000233633",-2.42077541929279,-4.59860802607807,-14.2391959183585,1.43124180567122e-41,1.51871624409802e-40,83.5863575536328,"LOC105373352"
"1106","ENSG00000233639",-2.38134586673905,-4.94081816236841,-14.7174943570368,5.17226472364438e-44,6.04947158458746e-43,89.1730808348815,"LINC01114"
"1107","ENSG00000233639",-2.38134586673905,-4.94081816236841,-14.7174943570368,5.17226472364438e-44,6.04947158458746e-43,89.1730808348815,"PANTR1"
"1109","ENSG00000233725",-3.13169233268376,-2.60588016039627,-15.9899416160104,9.77004739420643e-51,1.43398023350596e-49,104.497005954369,"NRAD1"
"1114","ENSG00000234235",-2.58363852557933,-4.35691559101539,-17.3284106740352,3.95187309881318e-58,7.63533357786184e-57,121.438066928135,"LOC105373974"
"1116","ENSG00000234884",-2.54261274943205,-4.31862868598399,-19.764692676926,2.7734214405291e-72,8.73327744235841e-71,153.829818968546,"GRK3-AS1"
"1118","ENSG00000235009",-3.03192279418367,-5.31388968401596,-21.5692475599538,3.18905073013908e-83,1.48930374472217e-81,178.800889452371,"LINC01883"
"1119","ENSG00000235009",-3.03192279418367,-5.31388968401596,-21.5692475599538,3.18905073013908e-83,1.48930374472217e-81,178.800889452371,"LOC105374468"
"1120","ENSG00000235049",2.89103278550961,-1.11509429523142,16.2657984804217,3.10160231310641e-52,4.75476179058366e-51,107.94372327081,"LINC00940"
"1121","ENSG00000235123",5.26913084111238,-2.10842865010988,9.57858413398918,9.60395404108506e-21,4.24306900375021e-20,36.2234865595556,"DSCAM-AS1"
"1122","ENSG00000235387",-2.55113267651552,0.230624954704776,-21.7729128681257,1.776440466387e-84,8.60276594803568e-83,181.76994750897,"SPAAR"
"1123","ENSG00000235529",2.38931041267684,-1.64262290684035,14.3138689957516,5.99377795030575e-42,6.46218059753335e-41,84.4505605482539,"AGAP1-IT1"
